Age,Age_cls,Fare,fgrp,famsize,Ticket,ttl_1,ttl_2,ttl_3,ttl_4,Pclass_0,Pclass_1,Pclass_2,Embarked_0,Embarked_1,Embarked_2
34.00000000000001,0,10.833333333333336,288,2,1,0,1,0,0,0,1,0,0,1,0
17.999999999999996,2,13.0,19,2,0,0,0,1,0,0,1,0,0,1,0
30.000000000000004,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
10.000000000000002,1,24.150000000000002,288,2,1,0,0,1,0,0,0,1,0,1,0
21.0,2,7.733299999999999,682,0,0,1,0,0,0,0,0,1,0,0,1
29.000000000000004,2,7.875000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
27.999999999999996,2,4.8,288,2,1,0,1,0,0,0,0,1,0,1,0
17.999999999999996,2,6.7375,288,2,1,1,0,0,0,0,0,1,0,1,0
27.999999999999996,2,13.0,174,1,1,0,1,0,0,0,1,0,0,1,0
18.999999999999996,2,13.0,108,0,1,0,0,1,0,0,1,0,0,1,0
32.0,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
27.999999999999996,2,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
42.00000000000001,0,13.0,174,1,1,0,1,0,0,0,1,0,0,1,0
17.0,2,7.125000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
49.99999999999999,0,27.950000000000003,174,1,1,1,0,0,0,1,0,0,0,1,0
13.999999999999996,2,30.000000000000004,288,3,1,0,0,1,0,1,0,0,0,1,0
21.0,2,6.875,288,4,1,0,0,1,0,0,0,1,0,1,0
24.000000000000004,2,6.250000000000001,288,5,1,0,1,0,0,0,1,0,0,1,0
63.99999999999998,0,43.83333333333334,288,5,1,1,0,0,0,1,0,0,0,1,0
31.0,2,10.5,682,0,0,1,0,0,0,0,1,0,0,1,0
44.99999999999999,0,8.750000000000002,288,2,1,0,1,0,0,0,1,0,0,1,0
19.999999999999996,2,9.500000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
24.999999999999996,2,7.774999999999999,38,1,0,1,0,0,0,0,0,1,0,1,0
27.999999999999996,2,13.0,682,0,0,0,0,1,0,0,1,0,0,1,0
4.0,1,27.286100000000005,288,2,1,0,0,0,1,1,0,0,0,1,0
13.0,2,9.750000000000002,288,1,1,0,0,1,0,0,1,0,0,1,0
34.00000000000001,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
4.999999999999999,1,4.814575,288,3,1,0,0,1,0,0,0,1,1,0,0
52.00000000000001,0,30.5,682,0,0,1,0,0,0,1,0,0,0,1,0
36.0,0,6.937500000000001,288,3,1,1,0,0,0,0,1,0,0,1,0
30.000000000000004,2,27.75,682,0,0,1,0,0,0,1,0,0,1,0,0
48.99999999999999,0,44.55210000000001,174,1,1,1,0,0,0,1,0,0,1,0,0
29.000000000000004,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,1,0,0
64.99999999999999,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
49.99999999999999,0,10.5,682,0,0,0,0,1,0,0,1,0,0,1,0
48.00000000000001,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
34.00000000000001,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
46.99999999999999,0,38.50000000000001,682,0,0,1,0,0,0,1,0,0,0,1,0
48.00000000000001,0,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
37.99999999999999,0,7.050000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
56.00000000000002,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
0.75,1,4.814575,288,3,1,0,0,1,0,0,0,1,1,0,0
37.99999999999999,0,8.6625,682,0,0,1,0,0,0,0,0,1,0,1,0
33.0,0,6.937500000000001,288,3,1,0,1,0,0,0,1,0,0,1,0
23.0,2,13.791700000000002,682,0,0,0,1,0,0,0,1,0,1,0,0
22.000000000000004,2,9.837499999999999,682,0,0,0,0,1,0,0,0,1,0,1,0
34.00000000000001,0,10.5,174,1,1,1,0,0,0,0,1,0,0,1,0
29.000000000000004,2,7.045799999999999,38,1,0,1,0,0,0,0,0,1,0,1,0
22.000000000000004,2,7.5208,682,0,0,1,0,0,0,0,0,1,0,1,0
2.0,1,6.14375,288,1,1,0,0,1,0,0,0,1,0,1,0
9.000000000000002,1,5.8625,288,7,1,0,0,0,1,0,0,1,0,1,0
49.99999999999999,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
62.99999999999999,0,9.587500000000002,682,0,0,0,1,0,0,0,0,1,0,1,0
24.999999999999996,2,45.5396,174,1,1,1,0,0,0,1,0,0,1,0,0
34.99999999999999,0,44.99999999999999,174,1,1,0,1,0,0,1,0,0,0,1,0
57.999999999999986,0,29.7,682,0,0,1,0,0,0,1,0,0,1,0,0
30.000000000000004,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
9.000000000000002,1,5.3,288,2,1,0,0,0,1,0,0,1,0,1,0
21.0,2,7.249999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
55.000000000000014,0,30.5,682,0,0,1,0,0,0,1,0,0,0,1,0
71.0,0,49.5042,682,0,0,1,0,0,0,1,0,0,1,0,0
21.0,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
54.00000000000001,0,39.13335000000001,174,1,1,0,0,1,0,1,0,0,1,0,0
24.999999999999996,2,151.54999999999995,288,3,1,0,1,0,0,1,0,0,0,1,0
24.000000000000004,2,7.7958,682,0,0,1,0,0,0,0,0,1,0,1,0
17.0,2,8.6625,682,0,0,1,0,0,0,0,0,1,0,1,0
21.0,2,7.749999999999999,682,0,0,0,0,1,0,0,0,1,0,0,1
36.99999999999999,0,9.587500000000002,682,0,0,0,0,1,0,0,0,1,0,1,0
15.999999999999998,2,28.833333333333332,108,0,1,0,0,1,0,1,0,0,0,1,0
17.999999999999996,2,108.89999999999998,174,1,1,1,0,0,0,1,0,0,1,0,0
33.0,0,8.666666666666664,288,2,1,0,1,0,0,0,1,0,0,1,0
27.999999999999996,2,22.524999999999995,108,0,1,1,0,0,0,0,0,1,0,1,0
26.000000000000004,2,7.061975,108,0,1,1,0,0,0,0,0,1,0,1,0
29.000000000000004,2,7.749999999999999,682,0,0,1,0,0,0,0,0,1,0,0,1
36.0,0,26.28750000000001,682,0,0,1,0,0,0,1,0,0,0,1,0
54.00000000000001,0,29.7,174,1,1,0,1,0,0,1,0,0,1,0,0
24.000000000000004,2,7.4958,682,0,0,1,0,0,0,0,0,1,0,1,0
46.99999999999999,0,34.0208,682,0,0,1,0,0,0,1,0,0,0,1,0
34.00000000000001,0,10.5,682,0,0,0,1,0,0,0,1,0,0,1,0
36.0,0,13.0,174,1,1,0,1,0,0,0,1,0,0,1,0
32.0,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
30.000000000000004,2,23.375,108,0,1,0,0,1,0,1,0,0,0,1,0
22.000000000000004,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
43.99999999999999,0,28.989599999999996,288,1,1,0,1,0,0,1,0,0,1,0,0
40.49999999999999,0,7.749999999999999,682,0,0,1,0,0,0,0,0,1,0,0,1
49.99999999999999,0,10.5,682,0,0,0,0,1,0,0,1,0,0,1,0
38.99999999999999,0,7.925000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
23.0,2,11.499999999999998,19,3,0,1,0,0,0,0,1,0,0,1,0
2.0,1,8.666666666666664,288,2,1,0,0,1,0,0,1,0,0,1,0
17.0,2,7.2292000000000005,19,2,0,1,0,0,0,0,0,1,1,0,0
30.000000000000004,2,8.6625,682,0,0,0,0,1,0,0,0,1,0,1,0
6.999999999999999,1,8.750000000000002,288,2,1,0,0,1,0,0,1,0,0,1,0
44.99999999999999,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
30.000000000000004,2,35.475,682,0,1,0,0,1,0,1,0,0,1,0,0
22.000000000000004,2,49.500000000000014,19,2,0,0,0,1,0,1,0,0,1,0,0
36.0,0,35.5,288,2,1,0,0,1,0,1,0,0,0,1,0
9.000000000000002,1,31.275,288,6,1,0,0,1,0,0,0,1,0,1,0
11.000000000000002,1,31.275,288,6,1,0,0,1,0,0,0,1,0,1,0
32.0,2,13.0,174,1,1,1,0,0,0,0,1,0,0,1,0
49.99999999999999,0,35.475,174,1,1,1,0,0,0,1,0,0,1,0,0
63.99999999999998,0,26.000000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
18.999999999999996,2,13.0,174,1,1,0,1,0,0,0,1,0,0,1,0
33.0,0,6.841666666666667,288,2,1,1,0,0,0,0,0,1,0,1,0
7.999999999999998,1,9.187499999999998,288,2,1,0,0,0,1,0,1,0,0,1,0
17.0,2,27.720825000000005,288,2,1,1,0,0,0,1,0,0,1,0,0
27.0,2,13.0,108,0,1,1,0,0,0,0,1,0,0,1,0
22.000000000000004,2,7.225,682,0,0,1,0,0,0,0,0,1,1,0,0
22.000000000000004,2,7.774999999999999,682,0,0,0,0,1,0,0,0,1,0,1,0
62.00000000000001,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
48.00000000000001,0,39.599999999999994,38,1,0,0,1,0,0,1,0,0,1,0,0
38.99999999999999,0,26.550000000000004,288,2,1,0,1,0,0,1,0,0,0,1,0
36.0,0,8.699999999999998,174,1,1,0,1,0,0,0,0,1,0,1,0
40.0,0,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
27.999999999999996,2,13.5,682,0,0,1,0,0,0,0,1,0,0,1,0
24.000000000000004,2,24.150000000000002,174,2,1,1,0,0,0,0,0,1,0,1,0
18.999999999999996,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
29.000000000000004,2,4.215,288,4,1,0,1,0,0,0,0,1,0,1,0
32.0,2,7.854199999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
62.00000000000001,0,10.5,682,0,0,1,0,0,0,0,1,0,0,1,0
53.00000000000001,0,25.739600000000003,174,2,1,0,1,0,0,1,0,0,0,1,0
36.0,0,26.3875,682,0,0,1,0,0,0,1,0,0,0,1,0
15.999999999999998,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
18.999999999999996,2,7.249999999999999,108,0,1,1,0,0,0,0,0,1,0,1,0
34.00000000000001,0,13.0,682,0,0,0,0,1,0,0,1,0,0,1,0
38.99999999999999,0,27.950000000000003,174,1,1,0,1,0,0,1,0,0,0,1,0
32.0,2,7.925000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
24.999999999999996,2,15.0,288,2,1,0,0,1,0,0,1,0,0,1,0
38.99999999999999,0,27.720825000000005,288,2,1,0,1,0,0,1,0,0,1,0,0
54.00000000000001,0,13.0,108,0,1,1,0,0,0,0,1,0,0,1,0
36.0,0,40.12500000000001,682,0,0,1,0,0,0,1,0,0,1,0,0
17.999999999999996,2,26.550000000000004,288,2,1,0,0,1,0,1,0,0,0,1,0
46.99999999999999,0,15.0,682,0,0,1,0,0,0,0,1,0,0,1,0
59.999999999999986,0,39.599999999999994,288,2,1,1,0,0,0,1,0,0,1,0,0
22.000000000000004,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
34.99999999999999,0,7.125000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
52.00000000000001,0,39.13335000000001,174,1,1,0,1,0,0,1,0,0,1,0,0
46.99999999999999,0,7.249999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
36.99999999999999,0,13.0,174,1,1,1,0,0,0,0,1,0,0,1,0
36.0,0,24.150000000000002,288,2,1,1,0,0,0,0,0,1,0,1,0
48.99999999999999,0,13.284125811001415,108,0,1,1,0,0,0,0,0,1,0,1,0
48.99999999999999,0,28.464599999999997,38,1,1,1,0,0,0,1,0,0,1,0,0
24.000000000000004,2,13.5,19,3,1,0,1,0,0,0,1,0,0,1,0
43.99999999999999,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
34.99999999999999,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,1,0,0
36.0,0,7.774999999999999,174,1,1,1,0,0,0,0,0,1,0,1,0
30.000000000000004,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
27.0,2,30.5,682,0,0,1,0,0,0,1,0,0,0,1,0
22.000000000000004,2,10.394799999999998,288,3,1,0,1,0,0,0,1,0,1,0,0
40.0,0,51.15416666666667,682,0,1,0,0,1,0,1,0,0,0,1,0
38.99999999999999,0,31.275,288,6,1,0,1,0,0,0,0,1,0,1,0
34.99999999999999,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
24.000000000000004,2,13.0,288,3,1,0,0,1,0,0,1,0,0,1,0
34.00000000000001,0,4.8,288,2,1,1,0,0,0,0,0,1,0,1,0
26.000000000000004,2,8.050000000000002,174,1,1,0,1,0,0,0,0,1,0,1,0
4.0,1,9.750000000000002,288,3,1,0,0,1,0,0,1,0,0,1,0
26.000000000000004,2,10.5,682,0,0,1,0,0,0,0,1,0,0,1,0
27.0,2,7.2271,174,1,1,1,0,0,0,0,0,1,1,0,0
42.00000000000001,0,26.2771,174,1,1,1,0,0,0,1,0,0,0,1,0
19.999999999999996,2,5.247233333333333,288,2,1,1,0,0,0,0,0,1,1,0,0
21.0,2,7.854199999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
21.0,2,8.050000000000002,108,0,1,1,0,0,0,0,0,1,0,1,0
61.00000000000001,0,32.32079999999999,682,0,0,1,0,0,0,1,0,0,0,1,0
57.00000000000001,0,12.35,682,0,0,1,0,0,0,0,1,0,0,0,1
21.0,2,25.986099999999997,682,0,1,0,0,1,0,1,0,0,0,1,0
26.000000000000004,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
79.99999999999997,0,30.000000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
51.0,0,7.0542,682,0,0,1,0,0,0,0,0,1,0,1,0
32.0,2,30.5,682,0,0,1,0,0,0,1,0,0,1,0,0
9.000000000000002,1,27.9,288,5,1,0,0,1,0,0,0,1,0,1,0
27.999999999999996,2,13.0,682,0,0,0,0,1,0,0,1,0,0,1,0
32.0,2,7.925000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
31.0,2,8.750000000000002,288,2,1,1,0,0,0,0,1,0,0,1,0
41.00000000000001,0,5.669642857142857,288,5,1,0,1,0,0,0,0,1,0,1,0
19.999999999999996,2,7.854199999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
24.000000000000004,2,34.650000000000006,108,0,1,0,0,1,0,1,0,0,1,0,0
2.0,1,27.9,288,5,1,0,0,1,0,0,0,1,0,1,0
0.75,1,4.814575,288,3,1,0,0,1,0,0,0,1,1,0,0
48.00000000000001,0,25.576400000000003,174,1,1,1,0,0,0,1,0,0,1,0,0
18.999999999999996,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
56.00000000000002,0,35.5,682,0,0,1,0,0,0,1,0,0,1,0,0
23.0,2,7.550000000000001,682,0,0,0,0,1,0,0,0,1,0,1,0
17.999999999999996,2,11.499999999999998,288,1,1,0,0,1,0,0,1,0,0,1,0
21.0,2,8.433299999999997,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,6.750000000000001,682,0,0,0,0,1,0,0,0,1,0,0,1
24.000000000000004,2,10.5,174,2,1,1,0,0,0,0,1,0,0,1,0
32.0,2,7.749999999999999,288,2,1,0,1,0,0,0,0,1,0,0,1
23.0,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
57.999999999999986,0,113.27500000000005,19,2,1,1,0,0,0,1,0,0,1,0,0
49.99999999999999,0,66.82500000000003,174,2,1,1,0,0,0,1,0,0,0,1,0
40.0,0,7.225,682,0,0,1,0,0,0,0,0,1,1,0,0
46.99999999999999,0,25.587499999999995,682,0,0,1,0,0,0,1,0,0,0,1,0
36.0,0,7.4958,682,0,0,1,0,0,0,0,0,1,0,1,0
19.999999999999996,2,7.925000000000002,38,1,0,1,0,0,0,0,0,1,0,1,0
32.0,2,10.5,174,2,1,1,0,0,0,0,1,0,0,1,0
24.999999999999996,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
43.0,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
40.0,0,13.0,288,2,1,0,1,0,0,0,1,0,0,1,0
31.0,2,26.000000000000004,38,1,1,1,0,0,0,1,0,0,0,1,0
70.00000000000003,0,10.5,682,0,0,1,0,0,0,0,1,0,0,1,0
31.0,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
17.999999999999996,2,7.774999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
24.500000000000004,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,9.841700000000001,682,0,0,0,0,1,0,0,0,1,0,1,0
43.0,0,5.8625,288,7,1,0,1,0,0,0,0,1,0,1,0
36.0,0,128.08230000000003,288,1,1,1,0,0,0,1,0,0,1,0,0
27.0,2,25.576400000000003,682,0,1,1,0,0,0,1,0,0,1,0,0
19.999999999999996,2,9.225,682,0,0,1,0,0,0,0,0,1,0,1,0
13.999999999999996,2,5.8625,288,7,1,1,0,0,0,0,0,1,0,1,0
59.999999999999986,0,13.0,288,2,1,1,0,0,0,0,1,0,0,1,0
24.999999999999996,2,10.394799999999998,288,3,1,1,0,0,0,0,1,0,1,0,0
13.999999999999996,2,5.669642857142857,288,5,1,1,0,0,0,0,0,1,0,1,0
18.999999999999996,2,10.170800000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,7.7958,682,0,0,1,0,0,0,0,0,1,0,1,0
15.0,2,52.83437500000001,288,1,1,0,0,1,0,1,0,0,0,1,0
31.0,2,28.5,174,1,1,1,0,0,0,1,0,0,0,1,0
4.0,1,6.70835,288,1,1,0,0,1,0,0,0,1,1,0,0
24.999999999999996,2,7.225,682,0,0,1,0,0,0,0,0,1,1,0,0
59.999999999999986,0,26.550000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
52.00000000000001,0,13.5,682,0,0,1,0,0,0,0,1,0,0,1,0
43.99999999999999,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
48.99999999999999,0,27.720825000000005,288,2,1,1,0,0,0,1,0,0,1,0,0
42.00000000000001,0,7.6499999999999995,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,45.504999999999995,174,1,1,0,1,0,0,1,0,0,1,0,0
34.99999999999999,0,26.28750000000001,682,0,0,1,0,0,0,1,0,0,0,1,0
17.999999999999996,2,7.2271,288,1,1,0,0,1,0,0,0,1,1,0,0
24.999999999999996,2,7.741699999999999,682,0,0,1,0,0,0,0,0,1,0,0,1
26.000000000000004,2,7.854199999999999,38,1,0,1,0,0,0,0,0,1,0,1,0
38.99999999999999,0,13.0,108,0,1,1,0,0,0,0,1,0,0,1,0
44.99999999999999,0,13.5,682,0,0,0,1,0,0,0,1,0,0,1,0
42.00000000000001,0,26.28750000000001,682,0,0,1,0,0,0,1,0,0,0,1,0
22.000000000000004,2,151.54999999999995,108,0,1,0,0,1,0,1,0,0,0,1,0
24.000000000000004,2,49.5042,682,0,0,0,0,1,0,1,0,0,1,0,0
48.00000000000001,0,26.000000000000004,174,1,1,1,0,0,0,1,0,0,0,1,0
29.000000000000004,2,9.483300000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
52.00000000000001,0,6.499999999999999,108,0,1,1,0,0,0,0,1,0,0,1,0
18.999999999999996,2,7.6499999999999995,682,0,0,1,0,0,0,0,0,1,0,1,0
37.99999999999999,0,45.504999999999995,108,0,1,0,0,1,0,1,0,0,1,0,0
27.0,2,10.5,682,0,0,0,0,1,0,0,1,0,0,1,0
33.0,0,7.774999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
6.0,1,11.000000000000002,288,1,1,0,0,1,0,0,1,0,0,1,0
17.0,2,7.0542,38,1,0,1,0,0,0,0,0,1,0,1,0
34.00000000000001,0,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
49.99999999999999,0,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
27.0,2,26.550000000000004,174,1,1,1,0,0,0,1,0,0,0,1,0
19.999999999999996,2,8.6625,682,0,0,1,0,0,0,0,0,1,0,1,0
30.000000000000004,2,10.5,174,3,1,0,1,0,0,0,1,0,0,1,0
24.999999999999996,2,13.0,174,1,1,1,0,0,0,0,1,0,0,1,0
24.999999999999996,2,7.925000000000002,38,1,0,0,0,1,0,0,0,1,0,1,0
29.000000000000004,2,52.83437500000001,108,0,1,0,0,1,0,1,0,0,0,1,0
11.000000000000002,1,9.393749999999999,108,0,1,1,0,0,0,0,0,1,1,0,0
23.0,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
23.0,2,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
28.5,2,8.050000000000002,108,0,1,1,0,0,0,0,0,1,0,1,0
48.00000000000001,0,6.875,288,4,1,0,1,0,0,0,0,1,0,1,0
34.99999999999999,0,128.08230000000003,108,0,1,1,0,0,0,1,0,0,1,0,0
36.0,0,26.28333333333333,174,1,1,1,0,0,0,1,0,0,0,1,0
21.0,2,37.48214285714285,288,4,1,0,0,1,0,1,0,0,1,0,0
24.000000000000004,2,8.050000000000002,174,1,1,1,0,0,0,0,0,1,0,1,0
31.0,2,7.925000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
70.00000000000003,0,35.5,288,2,1,1,0,0,0,1,0,0,0,1,0
15.999999999999998,2,6.750000000000001,288,2,1,1,0,0,0,0,0,1,0,1,0
30.000000000000004,2,13.0,682,0,0,0,0,1,0,0,1,0,0,1,0
18.999999999999996,2,26.550000000000004,174,1,1,1,0,0,0,1,0,0,0,1,0
31.0,2,7.749999999999999,682,0,0,1,0,0,0,0,0,1,0,0,1
4.0,1,7.666666666666668,288,2,1,0,0,1,0,0,1,0,0,1,0
6.0,1,6.237499999999999,288,1,1,0,0,0,1,0,0,1,0,1,0
33.0,0,9.500000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
23.0,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
48.00000000000001,0,13.0,288,3,1,0,1,0,0,0,1,0,0,1,0
0.67,1,7.249999999999999,288,2,1,0,0,0,1,0,1,0,0,1,0
27.999999999999996,2,7.7958,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,11.499999999999998,682,0,0,1,0,0,0,0,1,0,0,1,0
34.00000000000001,0,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
33.0,0,28.833333333333332,108,0,1,0,1,0,0,1,0,0,0,1,0
41.00000000000001,0,7.125000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
19.999999999999996,2,7.2292000000000005,682,0,0,1,0,0,0,0,0,1,1,0,0
36.0,0,30.000000000000004,288,3,1,0,1,0,0,1,0,0,0,1,0
15.999999999999998,2,7.774999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
51.0,0,25.986099999999997,174,1,1,0,1,0,0,1,0,0,0,1,0
30.5,2,7.749999999999999,682,0,0,0,0,1,0,0,0,1,0,0,1
32.0,2,8.362499999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
24.000000000000004,2,9.500000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
48.00000000000001,0,7.854199999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
57.00000000000001,0,5.25,108,0,1,0,1,0,0,0,1,0,0,1,0
54.00000000000001,0,11.499999999999998,288,4,1,0,1,0,0,0,1,0,0,1,0
17.999999999999996,2,7.749999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
4.999999999999999,1,6.237499999999999,108,0,1,0,0,1,0,0,0,1,0,1,0
43.0,0,52.83437500000001,288,1,1,0,1,0,0,1,0,0,0,1,0
13.0,2,7.2292000000000005,682,0,0,0,0,1,0,0,0,1,1,0,0
17.0,2,28.5,174,1,1,0,1,0,0,1,0,0,0,1,0
29.000000000000004,2,30.000000000000004,682,0,0,1,0,0,0,1,0,0,0,1,0
24.999999999999996,2,7.050000000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
24.999999999999996,2,7.249999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,7.4958,682,0,0,0,0,1,0,0,0,1,0,1,0
7.999999999999998,1,4.854166666666667,288,5,1,0,0,0,1,0,0,1,0,0,1
1.0,1,5.143750000000001,288,3,1,0,0,0,1,0,0,1,0,1,0
46.0,0,39.599999999999994,108,0,1,1,0,0,0,1,0,0,1,0,0
15.999999999999998,2,13.0,108,0,1,1,0,0,0,0,1,0,0,1,0
24.999999999999996,2,7.895800000000001,682,0,0,1,0,0,0,0,0,1,0,1,0
38.99999999999999,0,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
48.99999999999999,0,25.929200000000005,682,0,0,0,1,0,0,1,0,0,0,1,0
31.0,2,8.683300000000001,682,0,0,0,1,0,0,0,0,1,0,1,0
30.000000000000004,2,7.2292000000000005,682,0,0,1,0,0,0,0,0,1,1,0,0
30.000000000000004,2,24.150000000000002,288,2,1,0,1,0,0,0,0,1,0,1,0
34.00000000000001,0,6.499999999999999,108,0,1,1,0,0,0,0,1,0,0,1,0
31.0,2,8.750000000000002,288,2,1,0,1,0,0,0,1,0,0,1,0
11.000000000000002,1,30.000000000000004,288,3,1,0,0,0,1,1,0,0,0,1,0
0.42,1,4.25835,288,1,1,0,0,0,1,0,0,1,1,0,0
27.0,2,6.9750000000000005,682,0,0,1,0,0,0,0,0,1,0,1,0
31.0,2,7.774999999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
38.99999999999999,0,87.5089916408669,682,0,0,1,0,0,0,1,0,0,0,1,0
17.999999999999996,2,7.774999999999999,682,0,0,0,0,1,0,0,0,1,0,1,0
38.99999999999999,0,13.0,682,0,0,1,0,0,0,0,1,0,0,1,0
33.0,0,26.550000000000004,174,1,1,0,1,0,0,1,0,0,0,1,0
26.000000000000004,2,7.8875,682,0,0,1,0,0,0,0,0,1,0,1,0
38.99999999999999,0,24.150000000000002,682,0,1,1,0,0,0,0,0,1,0,1,0
34.99999999999999,0,10.5,682,0,0,1,0,0,0,0,1,0,0,1,0
6.0,1,31.275,288,6,1,0,0,1,0,0,0,1,0,1,0
30.5,2,8.050000000000002,682,0,0,1,0,0,0,0,0,1,0,1,0
23.0,2,7.925000000000002,682,0,0,0,0,1,0,0,0,1,0,1,0
31.0,2,12.334733333333332,288,2,1,1,0,0,0,0,1,0,1,0,0
43.0,0,6.45,682,0,0,1,0,0,0,0,0,1,0,1,0
10.000000000000002,1,27.9,288,5,1,0,0,0,1,0,0,1,0,1,0
52.00000000000001,0,23.375,288,2,1,0,1,0,0,1,0,0,0,1,0
27.0,2,8.6625,682,0,0,1,0,0,0,0,0,1,0,1,0
37.99999999999999,0,87.5089916408669,682,0,0,1,0,0,0,1,0,0,0,1,0
27.0,2,6.237499999999999,288,1,1,0,1,0,0,0,0,1,0,1,0
2.0,1,5.669642857142857,288,5,1,0,0,0,1,0,0,1,0,1,0
1.0,1,12.334733333333332,288,2,1,0,0,0,1,0,1,0,1,0,0
62.00000000000001,0,40.0,108,0,1,0,1,0,0,1,0,0,1,0,0
15.0,2,7.2271,174,1,1,0,1,0,0,0,0,1,1,0,0
0.83,1,6.250000000000001,288,2,1,0,0,0,1,0,1,0,0,1,0
23.0,2,7.854199999999999,682,0,0,1,0,0,0,0,0,1,0,1,0
17.999999999999996,2,8.3,682,0,0,1,0,0,0,0,0,1,0,1,0
38.99999999999999,0,27.719433333333324,288,2,1,0,0,1,0,1,0,0,1,0,0
21.0,2,8.6625,682,0,0,1,0,0,0,0,0,1,0,1,0
